HAPLOTYPE_CALL,PREFIX,TYPE,allele,CALL_COUNT,haplo_allele,allele_ipd
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018_08_01_01,Mamu-A1_018_08g1-miseq
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018_08_01_01,Mamu-A1_018_08_01_01-gen
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018_08_01_01,Mamu-A1_018_08_01_01-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018_13,Mamu-A1_018_13-exon-miseq
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018_13,Mamu-A1_018_13-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018_13,Mamu-A1_018_13-exon-miseq
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018_13,Mamu-A1_018_13-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g1,Mamu-A1_018_01g1-miseq
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g1,Mamu-A1_018_01_01_01-gen
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g1,Mamu-A1_018_01_01_02-gen
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g1,Mamu-A1_018_05_01_01-gen
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g1,Mamu-A1_018_01_01_01-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g1,Mamu-A1_018_01_01_02-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g1,Mamu-A1_018_05_01_01-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g1,Mamu-A1_018_09-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g1,Mamu-A1_018_01g1-miseq
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g1,Mamu-A1_018_01_01_01-gen
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g1,Mamu-A1_018_01_01_02-gen
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g1,Mamu-A1_018_05_01_01-gen
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g1,Mamu-A1_018_01_01_01-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g1,Mamu-A1_018_01_01_02-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g1,Mamu-A1_018_05_01_01-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g1,Mamu-A1_018_09-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g2,Mamu-A1_018_02g1-miseq
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g2,Mamu-A1_018_02_01_01-gen
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g2,Mamu-A1_018_02_01_02-gen
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g2,Mamu-A1_018_02_01_03-gen
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g2,Mamu-A1_018_02_01_04-gen
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g2,Mamu-A1_018_02_01_01-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g2,Mamu-A1_018_02_01_02-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g2,Mamu-A1_018_02_01_03-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g2,Mamu-A1_018_02_01_04-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g2,Mamu-A1_018_07-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g2,Mamu-A1_018_11-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g2,Mamu-A1_018_02g1-miseq
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g2,Mamu-A1_018_02_01_01-gen
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g2,Mamu-A1_018_02_01_02-gen
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g2,Mamu-A1_018_02_01_03-gen
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g2,Mamu-A1_018_02_01_04-gen
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g2,Mamu-A1_018_02_01_01-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g2,Mamu-A1_018_02_01_02-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g2,Mamu-A1_018_02_01_03-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g2,Mamu-A1_018_02_01_04-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g2,Mamu-A1_018_07-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g2,Mamu-A1_018_11-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g3,Mamu-A1_018_03g1-miseq
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g3,Mamu-A1_018_03_01_01-gen
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g3,Mamu-A1_018_03_01_02-gen
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g3,Mamu-A1_018_03_01_03-gen
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g3,Mamu-A1_018_12_01_01-gen
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g3,Mamu-A1_018_03_01_01-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g3,Mamu-A1_018_03_01_02-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g3,Mamu-A1_018_03_01_03-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g3,Mamu-A1_018_06-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018g3,Mamu-A1_018_12_01_01-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g3,Mamu-A1_018_03g1-miseq
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g3,Mamu-A1_018_03_01_01-gen
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g3,Mamu-A1_018_03_01_02-gen
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g3,Mamu-A1_018_03_01_03-gen
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g3,Mamu-A1_018_12_01_01-gen
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g3,Mamu-A1_018_03_01_01-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g3,Mamu-A1_018_03_01_02-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g3,Mamu-A1_018_03_01_03-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g3,Mamu-A1_018_06-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018g3,Mamu-A1_018_12_01_01-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A2_01,2,01_Mamu-A2_01g,Mamu-A2_01_02_01-exon-miseq
A018.02,Mamu,MHC_A_HAPLOTYPES,A2_01,2,01_Mamu-A2_01g,Mamu-A2_01_02_01-exon
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019_03_01_01,Mamu-A1_019_03g1-miseq
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019_03_01_01,Mamu-A1_019_03_01_01-gen
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019_03_01_01,Mamu-A1_019_03_01_01-exon
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019_11_01_01,Mamu-A1_019_11g1-miseq
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019_11_01_01,Mamu-A1_019_11_01_01-gen
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019_11_01_01,Mamu-A1_019_11_01_01-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_019_11,2,01_Mamu-A1_019_11_01_01,Mamu-A1_019_11g1-miseq
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_019_11,2,01_Mamu-A1_019_11_01_01,Mamu-A1_019_11_01_01-gen
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_019_11,2,01_Mamu-A1_019_11_01_01,Mamu-A1_019_11_01_01-exon
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019g,Mamu-A1_019_01g1-miseq
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019g,Mamu-A1_019_01_01_01-gen
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019g,Mamu-A1_019_02_01_01-gen
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019g,Mamu-A1_019_02_01_02-gen
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019g,Mamu-A1_019_05_01_01-gen
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019g,Mamu-A1_019_05_01_02-gen
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019g,Mamu-A1_019_01_01_01-exon
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019g,Mamu-A1_019_02_01_01-exon
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019g,Mamu-A1_019_02_01_02-exon
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019g,Mamu-A1_019_05_01_01-exon
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019g,Mamu-A1_019_05_01_02-exon
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019g,Mamu-A1_019_07-exon
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019g,Mamu-A1_019_08-exon
A022.01,Mamu,MHC_A_HAPLOTYPES,A1_022,1,01_Mamu-A1_022_03,Mamu-A1_022_03-exon-miseq
A022.01,Mamu,MHC_A_HAPLOTYPES,A1_022,1,01_Mamu-A1_022_03,Mamu-A1_022_03-exon
A022.01,Mamu,MHC_A_HAPLOTYPES,A1_022,1,01_Mamu-A1_022_05,Mamu-A1_022_05-exon-miseq
A022.01,Mamu,MHC_A_HAPLOTYPES,A1_022,1,01_Mamu-A1_022_05,Mamu-A1_022_05-exon
A022.01,Mamu,MHC_A_HAPLOTYPES,A1_022,1,01_Mamu-A1_022_06,Mamu-A1_022_06-exon-miseq
A022.01,Mamu,MHC_A_HAPLOTYPES,A1_022,1,01_Mamu-A1_022_06,Mamu-A1_022_06-exon
A022.01,Mamu,MHC_A_HAPLOTYPES,A1_022,1,01_Mamu-A1_022g,Mamu-A1_022_01g1-miseq
A022.01,Mamu,MHC_A_HAPLOTYPES,A1_022,1,01_Mamu-A1_022g,Mamu-A1_022_01_01_01-gen
A022.01,Mamu,MHC_A_HAPLOTYPES,A1_022,1,01_Mamu-A1_022g,Mamu-A1_022_02-gen
A022.01,Mamu,MHC_A_HAPLOTYPES,A1_022,1,01_Mamu-A1_022g,Mamu-A1_022_01_01_01-exon
A022.01,Mamu,MHC_A_HAPLOTYPES,A1_022,1,01_Mamu-A1_022g,Mamu-A1_022_02-exon
A022.01,Mamu,MHC_A_HAPLOTYPES,A1_022,1,01_Mamu-A1_022g,Mamu-A1_022_04-exon
A023.01,Mamu,MHC_A_HAPLOTYPES,A1_023,1,01_Mamu-A1_023_A1_106g,Mamu-A1_023_01g1-miseq
A023.01,Mamu,MHC_A_HAPLOTYPES,A1_023,1,01_Mamu-A1_023_A1_106g,Mamu-A1_023_01_01_01-gen
A023.01,Mamu,MHC_A_HAPLOTYPES,A1_023,1,01_Mamu-A1_023_A1_106g,Mamu-A1_023_03_01_01-gen
A023.01,Mamu,MHC_A_HAPLOTYPES,A1_023,1,01_Mamu-A1_023_A1_106g,Mamu-A1_023_01_01_01-exon
A023.01,Mamu,MHC_A_HAPLOTYPES,A1_023,1,01_Mamu-A1_023_A1_106g,Mamu-A1_023_02-exon
A023.01,Mamu,MHC_A_HAPLOTYPES,A1_023,1,01_Mamu-A1_023_A1_106g,Mamu-A1_023_03_01_01-exon
A025.01,Mamu,MHC_A_HAPLOTYPES,A1_025,1,01_Mamu-A1_025_01_01_01,Mamu-A1_025_01g1-miseq
A025.01,Mamu,MHC_A_HAPLOTYPES,A1_025,1,01_Mamu-A1_025_01_01_01,Mamu-A1_025_01_01_01-gen
A025.01,Mamu,MHC_A_HAPLOTYPES,A1_025,1,01_Mamu-A1_025_01_01_01,Mamu-A1_025_01_01_01-exon
A025.01,Mamu,MHC_A_HAPLOTYPES,A1_025,1,01_Mamu-A1_025_02_01,Mamu-A1_025_02_01-exon-miseq
A025.01,Mamu,MHC_A_HAPLOTYPES,A1_025,1,01_Mamu-A1_025_02_01,Mamu-A1_025_02_01-exon
A025.01,Mamu,MHC_A_HAPLOTYPES,A1_025,1,01_Mamu-A1_025_02_02_01,Mamu-A1_025_02g2-miseq
A025.01,Mamu,MHC_A_HAPLOTYPES,A1_025,1,01_Mamu-A1_025_02_02_01,Mamu-A1_025_02_02_01-gen
A025.01,Mamu,MHC_A_HAPLOTYPES,A1_025,1,01_Mamu-A1_025_02_02_01,Mamu-A1_025_02_02_01-exon
A026.01,Mamu,MHC_A_HAPLOTYPES,A1_026,1,01_Mamu-A1_015_A1_026_A1_057g,Mamu-A1_015_01g1-miseq
A026.01,Mamu,MHC_A_HAPLOTYPES,A1_026,1,01_Mamu-A1_015_A1_026_A1_057g,Mamu-A1_026_04_01_01-gen
A026.01,Mamu,MHC_A_HAPLOTYPES,A1_026,1,01_Mamu-A1_015_A1_026_A1_057g,Mamu-A1_015_01-exon
A026.01,Mamu,MHC_A_HAPLOTYPES,A1_026,1,01_Mamu-A1_015_A1_026_A1_057g,Mamu-A1_026_04_01_01-exon
A026.01,Mamu,MHC_A_HAPLOTYPES,A1_026,1,01_Mamu-A1_015_A1_026_A1_057g,Mamu-A1_057_03-exon
A026.01,Mamu,MHC_A_HAPLOTYPES,A1_026,1,01_Mamu-A1_026g1,Mamu-A1_026_01g1-miseq
A026.01,Mamu,MHC_A_HAPLOTYPES,A1_026,1,01_Mamu-A1_026g1,Mamu-A1_026_01_01_01-gen
A026.01,Mamu,MHC_A_HAPLOTYPES,A1_026,1,01_Mamu-A1_026g1,Mamu-A1_026_01_01_02-gen
A026.01,Mamu,MHC_A_HAPLOTYPES,A1_026,1,01_Mamu-A1_026g1,Mamu-A1_026_01_01_03-gen
A026.01,Mamu,MHC_A_HAPLOTYPES,A1_026,1,01_Mamu-A1_026g1,Mamu-A1_026_01_01_01-exon
A026.01,Mamu,MHC_A_HAPLOTYPES,A1_026,1,01_Mamu-A1_026g1,Mamu-A1_026_01_01_02-exon
A026.01,Mamu,MHC_A_HAPLOTYPES,A1_026,1,01_Mamu-A1_026g1,Mamu-A1_026_01_01_03-exon
A026.01,Mamu,MHC_A_HAPLOTYPES,A1_026,1,01_Mamu-A1_026g2,Mamu-A1_026_02_01-exon-miseq
A026.01,Mamu,MHC_A_HAPLOTYPES,A1_026,1,01_Mamu-A1_026g2,Mamu-A1_026_02_01-exon
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g1,Mamu-A1_028_03g1-miseq
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g1,Mamu-A1_028_03_01_01-gen
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g1,Mamu-A1_028_03_01_02-gen
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g1,Mamu-A1_028_03_01_03-gen
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g1,Mamu-A1_028_03_01_04-gen
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g1,Mamu-A1_028_03_01_01-exon
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g1,Mamu-A1_028_03_01_02-exon
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g1,Mamu-A1_028_03_01_03-exon
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g1,Mamu-A1_028_03_01_04-exon
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g2,Mamu-A1_028_04g1-miseq
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g2,Mamu-A1_028_09_01_01-gen
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g2,Mamu-A1_028_04_01-exon
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g2,Mamu-A1_028_05-exon
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g2,Mamu-A1_028_09_01_01-exon
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g3,Mamu-A1_028_06g1-miseq
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g3,Mamu-A1_028_07_01_01-gen
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g3,Mamu-A1_028_06-exon
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g3,Mamu-A1_028_07_01_01-exon
A028.01,Mamu,MHC_A_HAPLOTYPES,A1_028g,1,01_Mamu-A1_028g3,Mamu-A1_028_08-exon
A055.01,Mamu,MHC_A_HAPLOTYPES,A1_055,1,01_Mamu-A1_055_01_01_01,Mamu-A1_055_01g1-miseq
A055.01,Mamu,MHC_A_HAPLOTYPES,A1_055,1,01_Mamu-A1_055_01_01_01,Mamu-A1_055_01_01_01-gen
A055.01,Mamu,MHC_A_HAPLOTYPES,A1_055,1,01_Mamu-A1_055_01_01_01,Mamu-A1_055_01_01_01-exon
A074.01,Mamu,MHC_A_HAPLOTYPES,A1_074,1,01_Mamu-A1_074_04,Mamu-A1_074_04-exon-miseq
A074.01,Mamu,MHC_A_HAPLOTYPES,A1_074,1,01_Mamu-A1_074_04,Mamu-A1_074_04-exon
A074.01,Mamu,MHC_A_HAPLOTYPES,A1_074,1,01_Mamu-A1_074_05,Mamu-A1_074_05-exon-miseq
A074.01,Mamu,MHC_A_HAPLOTYPES,A1_074,1,01_Mamu-A1_074_05,Mamu-A1_074_05-exon
A074.01,Mamu,MHC_A_HAPLOTYPES,A1_074,1,01_Mamu-A1_074g1,Mamu-A1_074_01g1-miseq
A074.01,Mamu,MHC_A_HAPLOTYPES,A1_074,1,01_Mamu-A1_074g1,Mamu-A1_074_01_01_01-gen
A074.01,Mamu,MHC_A_HAPLOTYPES,A1_074,1,01_Mamu-A1_074g1,Mamu-A1_074_01_01_01-exon
A074.01,Mamu,MHC_A_HAPLOTYPES,A1_074,1,01_Mamu-A1_074g1,Mamu-A1_074_06-exon
A074.01,Mamu,MHC_A_HAPLOTYPES,A1_074,1,01_Mamu-A1_074g2,Mamu-A1_074_02g1-miseq
A074.01,Mamu,MHC_A_HAPLOTYPES,A1_074,1,01_Mamu-A1_074g2,Mamu-A1_074_03_01_01-gen
A074.01,Mamu,MHC_A_HAPLOTYPES,A1_074,1,01_Mamu-A1_074g2,Mamu-A1_074_02-exon
A074.01,Mamu,MHC_A_HAPLOTYPES,A1_074,1,01_Mamu-A1_074g2,Mamu-A1_074_03_01_01-exon
A110-A111.01,Mamu,MHC_A_HAPLOTYPES,A1_110_A1_111,1,01_Mamu-A1_110_A1_111g,Mamu-A1_110_01g1-miseq
A110-A111.01,Mamu,MHC_A_HAPLOTYPES,A1_110_A1_111,1,01_Mamu-A1_110_A1_111g,Mamu-A1_110_01-exon
A110-A111.01,Mamu,MHC_A_HAPLOTYPES,A1_110_A1_111,1,01_Mamu-A1_110_A1_111g,Mamu-A1_111_01-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A2_24,2,01_Mamu-A2_24_01_01_01,Mamu-A2_24_01g1-miseq
A224.01,Mamu,MHC_A_HAPLOTYPES,A2_24,2,01_Mamu-A2_24_01_01_01,Mamu-A2_24_01_01_01-gen
A224.01,Mamu,MHC_A_HAPLOTYPES,A2_24,2,01_Mamu-A2_24_01_01_01,Mamu-A2_24_01_01_01-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A2_24,2,01_Mamu-A2_24_02,Mamu-A2_24_02-exon-miseq
A224.01,Mamu,MHC_A_HAPLOTYPES,A2_24,2,01_Mamu-A2_24_02,Mamu-A2_24_02-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A2_24,2,01_Mamu-A2_24_03_01_01,Mamu-A2_24_03g1-miseq
A224.01,Mamu,MHC_A_HAPLOTYPES,A2_24,2,01_Mamu-A2_24_03_01_01,Mamu-A2_24_03_01_01-gen
A224.01,Mamu,MHC_A_HAPLOTYPES,A2_24,2,01_Mamu-A2_24_03_01_01,Mamu-A2_24_03_01_01-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A2_24,2,01_Mamu-A2_24_04,Mamu-A2_24_04-exon-miseq
A224.01,Mamu,MHC_A_HAPLOTYPES,A2_24,2,01_Mamu-A2_24_04,Mamu-A2_24_04-exon
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001_02_01_01,Mamu-B_001_02g1-miseq
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001_02_01_01,Mamu-B_001_02_01_01-gen
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001_02_01_01,Mamu-B_001_02_01_01-exon
B001.03,Mamu,MHC_B_HAPLOTYPES,B_001_02,3,03_Mamu-B_001_02_01_01,Mamu-B_001_02g1-miseq
B001.03,Mamu,MHC_B_HAPLOTYPES,B_001_02,3,03_Mamu-B_001_02_01_01,Mamu-B_001_02_01_01-gen
B001.03,Mamu,MHC_B_HAPLOTYPES,B_001_02,3,03_Mamu-B_001_02_01_01,Mamu-B_001_02_01_01-exon
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001_07,Mamu-B_001_07-exon-miseq
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001_07,Mamu-B_001_07-exon
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001_09_01_01,Mamu-B_001_09g1-miseq
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001_09_01_01,Mamu-B_001_09_01_01-gen
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001_09_01_01,Mamu-B_001_09_01_01-exon
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g1,Mamu-B_001_01g1-miseq
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g1,Mamu-B_001_01_01_01-gen
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g1,Mamu-B_001_01_01_02-gen
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g1,Mamu-B_001_01_01_03-gen
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g1,Mamu-B_001_01_01_04-gen
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g1,Mamu-B_001_06_01_01-gen
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g1,Mamu-B_001_01_01_01-exon
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g1,Mamu-B_001_01_01_02-exon
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g1,Mamu-B_001_01_01_03-exon
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g1,Mamu-B_001_01_01_04-exon
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g1,Mamu-B_001_04-exon
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g1,Mamu-B_001_06_01_01-exon
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g2,Mamu-B_001_01g2-miseq
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g2,Mamu-B_001_01_02_01-gen
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g2,Mamu-B_001_01_02_02-gen
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g2,Mamu-B_001_01_02_01-exon
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g2,Mamu-B_001_01_02_02-exon
B001.01,Mamu,MHC_B_HAPLOTYPES,B_001,3,03_Mamu-B_001g2,Mamu-B_001_03-exon
B001.01,Mamu,MHC_B_HAPLOTYPES,B_007,3,03_Mamu-B_007_04_02,Mamu-B_007_04_02-exon-miseq
B001.01,Mamu,MHC_B_HAPLOTYPES,B_007,3,03_Mamu-B_007_04_02,Mamu-B_007_04_02-exon
B001.01,Mamu,MHC_B_HAPLOTYPES,B_007,3,03_Mamu-B_007_07_01_01,Mamu-B_007_07g1-miseq
B001.01,Mamu,MHC_B_HAPLOTYPES,B_007,3,03_Mamu-B_007_07_01_01,Mamu-B_007_07_01_01-gen
B001.01,Mamu,MHC_B_HAPLOTYPES,B_007,3,03_Mamu-B_007_07_01_01,Mamu-B_007_07_01_01-exon
B001.01,Mamu,MHC_B_HAPLOTYPES,B_007,3,03_Mamu-B_007_09_01_01,Mamu-B_007_09g1-miseq
